filename,pred
datasets/imagenet/val/n02105412/ILSVRC2012_val_00034997.JPEG,227
datasets/imagenet/val/n02105412/ILSVRC2012_val_00036712.JPEG,223
datasets/imagenet/val/n02105412/ILSVRC2012_val_00042144.JPEG,151
datasets/imagenet/val/n02105505/ILSVRC2012_val_00007246.JPEG,222
datasets/imagenet/val/n02105505/ILSVRC2012_val_00029354.JPEG,228
datasets/imagenet/val/n02105505/ILSVRC2012_val_00037907.JPEG,228
datasets/imagenet/val/n02105641/ILSVRC2012_val_00030524.JPEG,229
datasets/imagenet/val/n02105641/ILSVRC2012_val_00041053.JPEG,229
datasets/imagenet/val/n02105641/ILSVRC2012_val_00041351.JPEG,189
datasets/imagenet/val/n02105641/ILSVRC2012_val_00043008.JPEG,153
datasets/imagenet/val/n02105855/ILSVRC2012_val_00004631.JPEG,230
datasets/imagenet/val/n02105855/ILSVRC2012_val_00044406.JPEG,230
datasets/imagenet/val/n02106030/ILSVRC2012_val_00023666.JPEG,257
datasets/imagenet/val/n02106030/ILSVRC2012_val_00036097.JPEG,230
datasets/imagenet/val/n02106030/ILSVRC2012_val_00039035.JPEG,230
datasets/imagenet/val/n02106030/ILSVRC2012_val_00040015.JPEG,232
datasets/imagenet/val/n02106166/ILSVRC2012_val_00007632.JPEG,219
datasets/imagenet/val/n02106166/ILSVRC2012_val_00018080.JPEG,212
datasets/imagenet/val/n02106166/ILSVRC2012_val_00045261.JPEG,232
datasets/imagenet/val/n02106382/ILSVRC2012_val_00009547.JPEG,183
datasets/imagenet/val/n02106382/ILSVRC2012_val_00014000.JPEG,183
datasets/imagenet/val/n02106382/ILSVRC2012_val_00028103.JPEG,265
datasets/imagenet/val/n02106550/ILSVRC2012_val_00018972.JPEG,234
datasets/imagenet/val/n02106550/ILSVRC2012_val_00045548.JPEG,240
datasets/imagenet/val/n02106662/ILSVRC2012_val_00013053.JPEG,236
datasets/imagenet/val/n02106662/ILSVRC2012_val_00018107.JPEG,225
datasets/imagenet/val/n02106662/ILSVRC2012_val_00022976.JPEG,250
datasets/imagenet/val/n02106662/ILSVRC2012_val_00031612.JPEG,235
datasets/imagenet/val/n02106662/ILSVRC2012_val_00038218.JPEG,223
datasets/imagenet/val/n02107312/ILSVRC2012_val_00012146.JPEG,237
datasets/imagenet/val/n02107312/ILSVRC2012_val_00045145.JPEG,549
datasets/imagenet/val/n02107574/ILSVRC2012_val_00004666.JPEG,238
datasets/imagenet/val/n02107574/ILSVRC2012_val_00018178.JPEG,238
datasets/imagenet/val/n02107574/ILSVRC2012_val_00038029.JPEG,240
datasets/imagenet/val/n02107574/ILSVRC2012_val_00040869.JPEG,238
datasets/imagenet/val/n02107908/ILSVRC2012_val_00035437.JPEG,240
datasets/imagenet/val/n02107908/ILSVRC2012_val_00041886.JPEG,241
datasets/imagenet/val/n02107908/ILSVRC2012_val_00045080.JPEG,238
datasets/imagenet/val/n02107908/ILSVRC2012_val_00045980.JPEG,239
datasets/imagenet/val/n02108000/ILSVRC2012_val_00024509.JPEG,240
datasets/imagenet/val/n02108000/ILSVRC2012_val_00039942.JPEG,241
datasets/imagenet/val/n02108422/ILSVRC2012_val_00004056.JPEG,254
datasets/imagenet/val/n02108422/ILSVRC2012_val_00010709.JPEG,539
datasets/imagenet/val/n02108551/ILSVRC2012_val_00025852.JPEG,191
datasets/imagenet/val/n02108551/ILSVRC2012_val_00036054.JPEG,233
datasets/imagenet/val/n02108551/ILSVRC2012_val_00036159.JPEG,206
datasets/imagenet/val/n02108915/ILSVRC2012_val_00036932.JPEG,245
datasets/imagenet/val/n02109047/ILSVRC2012_val_00014257.JPEG,212
datasets/imagenet/val/n02109047/ILSVRC2012_val_00022808.JPEG,159
datasets/imagenet/val/n02109047/ILSVRC2012_val_00023027.JPEG,178
datasets/imagenet/val/n02109047/ILSVRC2012_val_00024587.JPEG,243
datasets/imagenet/val/n02109047/ILSVRC2012_val_00028932.JPEG,243
datasets/imagenet/val/n02109047/ILSVRC2012_val_00031336.JPEG,171
datasets/imagenet/val/n02109047/ILSVRC2012_val_00034748.JPEG,212
datasets/imagenet/val/n02109047/ILSVRC2012_val_00038938.JPEG,180
datasets/imagenet/val/n02109047/ILSVRC2012_val_00047250.JPEG,172
datasets/imagenet/val/n02109047/ILSVRC2012_val_00048145.JPEG,172
datasets/imagenet/val/n02109961/ILSVRC2012_val_00016370.JPEG,250
datasets/imagenet/val/n02109961/ILSVRC2012_val_00021744.JPEG,250
datasets/imagenet/val/n02109961/ILSVRC2012_val_00029190.JPEG,248
datasets/imagenet/val/n02109961/ILSVRC2012_val_00047924.JPEG,248
datasets/imagenet/val/n02110185/ILSVRC2012_val_00033039.JPEG,250
datasets/imagenet/val/n02110185/ILSVRC2012_val_00041189.JPEG,249
datasets/imagenet/val/n02110341/ILSVRC2012_val_00022581.JPEG,518
datasets/imagenet/val/n02110627/ILSVRC2012_val_00006933.JPEG,189
datasets/imagenet/val/n02110627/ILSVRC2012_val_00014374.JPEG,252
datasets/imagenet/val/n02110627/ILSVRC2012_val_00017359.JPEG,206
datasets/imagenet/val/n02110627/ILSVRC2012_val_00024186.JPEG,256
datasets/imagenet/val/n02110627/ILSVRC2012_val_00047479.JPEG,183
datasets/imagenet/val/n02110806/ILSVRC2012_val_00004804.JPEG,158
datasets/imagenet/val/n02110806/ILSVRC2012_val_00009468.JPEG,158
datasets/imagenet/val/n02110806/ILSVRC2012_val_00013318.JPEG,253
datasets/imagenet/val/n02110806/ILSVRC2012_val_00043319.JPEG,253
datasets/imagenet/val/n02110806/ILSVRC2012_val_00047019.JPEG,242
datasets/imagenet/val/n02110958/ILSVRC2012_val_00033673.JPEG,254
datasets/imagenet/val/n02110958/ILSVRC2012_val_00034628.JPEG,284
datasets/imagenet/val/n02110958/ILSVRC2012_val_00038637.JPEG,245
datasets/imagenet/val/n02111129/ILSVRC2012_val_00026684.JPEG,226
datasets/imagenet/val/n02111277/ILSVRC2012_val_00004435.JPEG,197
datasets/imagenet/val/n02111277/ILSVRC2012_val_00016001.JPEG,256
datasets/imagenet/val/n02111277/ILSVRC2012_val_00044206.JPEG,256
datasets/imagenet/val/n02111277/ILSVRC2012_val_00047062.JPEG,256
datasets/imagenet/val/n02111500/ILSVRC2012_val_00000174.JPEG,257
datasets/imagenet/val/n02111500/ILSVRC2012_val_00004208.JPEG,222
datasets/imagenet/val/n02111500/ILSVRC2012_val_00022990.JPEG,173
datasets/imagenet/val/n02111500/ILSVRC2012_val_00023003.JPEG,888
datasets/imagenet/val/n02111500/ILSVRC2012_val_00036075.JPEG,222
datasets/imagenet/val/n02111500/ILSVRC2012_val_00037648.JPEG,258
datasets/imagenet/val/n02111500/ILSVRC2012_val_00049200.JPEG,222
datasets/imagenet/val/n02111889/ILSVRC2012_val_00009061.JPEG,259
datasets/imagenet/val/n02112018/ILSVRC2012_val_00001198.JPEG,283
datasets/imagenet/val/n02112137/ILSVRC2012_val_00017265.JPEG,234
datasets/imagenet/val/n02112137/ILSVRC2012_val_00021272.JPEG,262
datasets/imagenet/val/n02112350/ILSVRC2012_val_00008880.JPEG,233
datasets/imagenet/val/n02112350/ILSVRC2012_val_00019028.JPEG,261
datasets/imagenet/val/n02112706/ILSVRC2012_val_00008433.JPEG,192
datasets/imagenet/val/n02112706/ILSVRC2012_val_00012446.JPEG,252
datasets/imagenet/val/n02112706/ILSVRC2012_val_00021483.JPEG,367
datasets/imagenet/val/n02112706/ILSVRC2012_val_00042249.JPEG,225
datasets/imagenet/val/n02113023/ILSVRC2012_val_00001768.JPEG,265
datasets/imagenet/val/n02113023/ILSVRC2012_val_00002484.JPEG,207
datasets/imagenet/val/n02113023/ILSVRC2012_val_00022453.JPEG,253
datasets/imagenet/val/n02113023/ILSVRC2012_val_00042776.JPEG,478
datasets/imagenet/val/n02113186/ILSVRC2012_val_00003910.JPEG,264
datasets/imagenet/val/n02113186/ILSVRC2012_val_00016489.JPEG,203
datasets/imagenet/val/n02113186/ILSVRC2012_val_00035552.JPEG,264
datasets/imagenet/val/n02113186/ILSVRC2012_val_00040018.JPEG,263
datasets/imagenet/val/n02113186/ILSVRC2012_val_00043803.JPEG,263
datasets/imagenet/val/n02113186/ILSVRC2012_val_00049884.JPEG,263
datasets/imagenet/val/n02113624/ILSVRC2012_val_00013862.JPEG,646
datasets/imagenet/val/n02113624/ILSVRC2012_val_00027140.JPEG,266
datasets/imagenet/val/n02113624/ILSVRC2012_val_00027962.JPEG,203
datasets/imagenet/val/n02113624/ILSVRC2012_val_00034297.JPEG,183
datasets/imagenet/val/n02113712/ILSVRC2012_val_00020201.JPEG,266
datasets/imagenet/val/n02113712/ILSVRC2012_val_00025353.JPEG,266
datasets/imagenet/val/n02113712/ILSVRC2012_val_00047119.JPEG,181
datasets/imagenet/val/n02113799/ILSVRC2012_val_00000800.JPEG,267
datasets/imagenet/val/n02113799/ILSVRC2012_val_00006652.JPEG,266
datasets/imagenet/val/n02113799/ILSVRC2012_val_00026858.JPEG,266
datasets/imagenet/val/n02113799/ILSVRC2012_val_00040742.JPEG,266
datasets/imagenet/val/n02113978/ILSVRC2012_val_00003435.JPEG,151
datasets/imagenet/val/n02113978/ILSVRC2012_val_00033581.JPEG,171
datasets/imagenet/val/n02114367/ILSVRC2012_val_00000530.JPEG,223
datasets/imagenet/val/n02114367/ILSVRC2012_val_00029659.JPEG,271
datasets/imagenet/val/n02114548/ILSVRC2012_val_00024054.JPEG,250
datasets/imagenet/val/n02114548/ILSVRC2012_val_00030270.JPEG,188
datasets/imagenet/val/n02114712/ILSVRC2012_val_00012738.JPEG,274
datasets/imagenet/val/n02114712/ILSVRC2012_val_00013554.JPEG,270
datasets/imagenet/val/n02114712/ILSVRC2012_val_00013903.JPEG,278
datasets/imagenet/val/n02114712/ILSVRC2012_val_00042706.JPEG,269
datasets/imagenet/val/n02114712/ILSVRC2012_val_00042834.JPEG,278
datasets/imagenet/val/n02114855/ILSVRC2012_val_00016443.JPEG,269
datasets/imagenet/val/n02114855/ILSVRC2012_val_00028347.JPEG,280
datasets/imagenet/val/n02114855/ILSVRC2012_val_00036324.JPEG,269
datasets/imagenet/val/n02114855/ILSVRC2012_val_00040727.JPEG,271
datasets/imagenet/val/n02114855/ILSVRC2012_val_00041761.JPEG,272
datasets/imagenet/val/n02115641/ILSVRC2012_val_00021318.JPEG,225
datasets/imagenet/val/n02115641/ILSVRC2012_val_00021767.JPEG,162
datasets/imagenet/val/n02115641/ILSVRC2012_val_00036908.JPEG,676
datasets/imagenet/val/n02115641/ILSVRC2012_val_00037363.JPEG,172
datasets/imagenet/val/n02115641/ILSVRC2012_val_00038762.JPEG,253
datasets/imagenet/val/n02115913/ILSVRC2012_val_00008729.JPEG,249
datasets/imagenet/val/n02115913/ILSVRC2012_val_00040810.JPEG,211
datasets/imagenet/val/n02117135/ILSVRC2012_val_00029816.JPEG,184
datasets/imagenet/val/n02119789/ILSVRC2012_val_00024529.JPEG,273
datasets/imagenet/val/n02119789/ILSVRC2012_val_00040503.JPEG,271
datasets/imagenet/val/n02120079/ILSVRC2012_val_00013487.JPEG,174
datasets/imagenet/val/n02120079/ILSVRC2012_val_00024185.JPEG,279
datasets/imagenet/val/n02120079/ILSVRC2012_val_00033625.JPEG,258
datasets/imagenet/val/n02120505/ILSVRC2012_val_00018714.JPEG,371
datasets/imagenet/val/n02120505/ILSVRC2012_val_00034848.JPEG,206
datasets/imagenet/val/n02123045/ILSVRC2012_val_00005358.JPEG,285
datasets/imagenet/val/n02123045/ILSVRC2012_val_00038672.JPEG,8
datasets/imagenet/val/n02123159/ILSVRC2012_val_00015741.JPEG,267
datasets/imagenet/val/n02123159/ILSVRC2012_val_00022896.JPEG,811
datasets/imagenet/val/n02123159/ILSVRC2012_val_00023092.JPEG,282
datasets/imagenet/val/n02123159/ILSVRC2012_val_00047925.JPEG,282
datasets/imagenet/val/n02123159/ILSVRC2012_val_00049279.JPEG,282
datasets/imagenet/val/n02123394/ILSVRC2012_val_00004411.JPEG,230
datasets/imagenet/val/n02123597/ILSVRC2012_val_00032328.JPEG,285
datasets/imagenet/val/n02124075/ILSVRC2012_val_00010598.JPEG,834
datasets/imagenet/val/n02124075/ILSVRC2012_val_00016918.JPEG,406
datasets/imagenet/val/n02124075/ILSVRC2012_val_00021675.JPEG,282
datasets/imagenet/val/n02124075/ILSVRC2012_val_00023786.JPEG,282
datasets/imagenet/val/n02124075/ILSVRC2012_val_00026412.JPEG,782
datasets/imagenet/val/n02124075/ILSVRC2012_val_00031185.JPEG,232
datasets/imagenet/val/n02124075/ILSVRC2012_val_00040600.JPEG,223
datasets/imagenet/val/n02124075/ILSVRC2012_val_00041427.JPEG,282
datasets/imagenet/val/n02124075/ILSVRC2012_val_00042232.JPEG,539
datasets/imagenet/val/n02124075/ILSVRC2012_val_00046964.JPEG,281
datasets/imagenet/val/n02124075/ILSVRC2012_val_00049735.JPEG,750
datasets/imagenet/val/n02125311/ILSVRC2012_val_00035821.JPEG,500
datasets/imagenet/val/n02127052/ILSVRC2012_val_00034892.JPEG,287
datasets/imagenet/val/n02128925/ILSVRC2012_val_00045369.JPEG,366
datasets/imagenet/val/n02129165/ILSVRC2012_val_00008167.JPEG,343
datasets/imagenet/val/n02129165/ILSVRC2012_val_00019456.JPEG,291
datasets/imagenet/val/n02130308/ILSVRC2012_val_00001060.JPEG,293
datasets/imagenet/val/n02130308/ILSVRC2012_val_00031348.JPEG,290
datasets/imagenet/val/n02133161/ILSVRC2012_val_00000865.JPEG,342
datasets/imagenet/val/n02133161/ILSVRC2012_val_00033328.JPEG,223
datasets/imagenet/val/n02133161/ILSVRC2012_val_00033782.JPEG,297
datasets/imagenet/val/n02133161/ILSVRC2012_val_00041522.JPEG,80
datasets/imagenet/val/n02134084/ILSVRC2012_val_00027089.JPEG,296
datasets/imagenet/val/n02134084/ILSVRC2012_val_00028938.JPEG,146
datasets/imagenet/val/n02134084/ILSVRC2012_val_00042273.JPEG,296
datasets/imagenet/val/n02134084/ILSVRC2012_val_00042320.JPEG,222
datasets/imagenet/val/n02134084/ILSVRC2012_val_00044402.JPEG,346
datasets/imagenet/val/n02134418/ILSVRC2012_val_00011036.JPEG,147
datasets/imagenet/val/n02134418/ILSVRC2012_val_00018303.JPEG,297
datasets/imagenet/val/n02134418/ILSVRC2012_val_00043326.JPEG,295
datasets/imagenet/val/n02137549/ILSVRC2012_val_00005083.JPEG,383
datasets/imagenet/val/n02137549/ILSVRC2012_val_00023445.JPEG,298
datasets/imagenet/val/n02137549/ILSVRC2012_val_00023662.JPEG,362
datasets/imagenet/val/n02137549/ILSVRC2012_val_00033010.JPEG,348
datasets/imagenet/val/n02137549/ILSVRC2012_val_00039800.JPEG,260
datasets/imagenet/val/n02138441/ILSVRC2012_val_00004864.JPEG,342
datasets/imagenet/val/n02138441/ILSVRC2012_val_00006356.JPEG,282
datasets/imagenet/val/n02138441/ILSVRC2012_val_00026404.JPEG,299
datasets/imagenet/val/n02165105/ILSVRC2012_val_00046267.JPEG,300
datasets/imagenet/val/n02165456/ILSVRC2012_val_00027557.JPEG,850
datasets/imagenet/val/n02165456/ILSVRC2012_val_00035497.JPEG,304
datasets/imagenet/val/n02165456/ILSVRC2012_val_00036251.JPEG,304
datasets/imagenet/val/n02165456/ILSVRC2012_val_00040156.JPEG,317
datasets/imagenet/val/n02165456/ILSVRC2012_val_00043854.JPEG,304
datasets/imagenet/val/n02167151/ILSVRC2012_val_00030459.JPEG,305
datasets/imagenet/val/n02167151/ILSVRC2012_val_00031128.JPEG,306
datasets/imagenet/val/n02167151/ILSVRC2012_val_00038818.JPEG,308
datasets/imagenet/val/n02167151/ILSVRC2012_val_00043655.JPEG,312
datasets/imagenet/val/n02168699/ILSVRC2012_val_00008858.JPEG,312
datasets/imagenet/val/n02168699/ILSVRC2012_val_00047337.JPEG,321
datasets/imagenet/val/n02169497/ILSVRC2012_val_00019171.JPEG,70
datasets/imagenet/val/n02169497/ILSVRC2012_val_00019357.JPEG,303
datasets/imagenet/val/n02169497/ILSVRC2012_val_00022351.JPEG,316
datasets/imagenet/val/n02169497/ILSVRC2012_val_00023833.JPEG,301
datasets/imagenet/val/n02169497/ILSVRC2012_val_00048058.JPEG,301
datasets/imagenet/val/n02172182/ILSVRC2012_val_00036729.JPEG,308
datasets/imagenet/val/n02172182/ILSVRC2012_val_00040267.JPEG,304
datasets/imagenet/val/n02174001/ILSVRC2012_val_00014365.JPEG,114
datasets/imagenet/val/n02174001/ILSVRC2012_val_00023013.JPEG,306
datasets/imagenet/val/n02174001/ILSVRC2012_val_00046485.JPEG,833
datasets/imagenet/val/n02177972/ILSVRC2012_val_00011181.JPEG,307
datasets/imagenet/val/n02177972/ILSVRC2012_val_00027717.JPEG,307
datasets/imagenet/val/n02190166/ILSVRC2012_val_00033705.JPEG,307
datasets/imagenet/val/n02206856/ILSVRC2012_val_00005559.JPEG,309
datasets/imagenet/val/n02206856/ILSVRC2012_val_00017875.JPEG,599
datasets/imagenet/val/n02206856/ILSVRC2012_val_00042015.JPEG,308
datasets/imagenet/val/n02219486/ILSVRC2012_val_00021157.JPEG,120
datasets/imagenet/val/n02226429/ILSVRC2012_val_00000125.JPEG,989
datasets/imagenet/val/n02226429/ILSVRC2012_val_00023570.JPEG,311
datasets/imagenet/val/n02226429/ILSVRC2012_val_00037042.JPEG,312
datasets/imagenet/val/n02226429/ILSVRC2012_val_00037090.JPEG,311
datasets/imagenet/val/n02226429/ILSVRC2012_val_00039032.JPEG,312
datasets/imagenet/val/n02226429/ILSVRC2012_val_00040980.JPEG,85
datasets/imagenet/val/n02226429/ILSVRC2012_val_00042700.JPEG,312
datasets/imagenet/val/n02229544/ILSVRC2012_val_00003874.JPEG,317
datasets/imagenet/val/n02229544/ILSVRC2012_val_00031335.JPEG,41
datasets/imagenet/val/n02231487/ILSVRC2012_val_00003586.JPEG,315
datasets/imagenet/val/n02231487/ILSVRC2012_val_00009943.JPEG,55
datasets/imagenet/val/n02231487/ILSVRC2012_val_00030101.JPEG,310
datasets/imagenet/val/n02231487/ILSVRC2012_val_00032661.JPEG,79
datasets/imagenet/val/n02231487/ILSVRC2012_val_00033053.JPEG,310
datasets/imagenet/val/n02231487/ILSVRC2012_val_00038537.JPEG,89
datasets/imagenet/val/n02231487/ILSVRC2012_val_00047704.JPEG,502
datasets/imagenet/val/n02231487/ILSVRC2012_val_00047952.JPEG,770
datasets/imagenet/val/n02233338/ILSVRC2012_val_00007891.JPEG,514
datasets/imagenet/val/n02233338/ILSVRC2012_val_00024192.JPEG,885
datasets/imagenet/val/n02233338/ILSVRC2012_val_00036880.JPEG,103
datasets/imagenet/val/n02233338/ILSVRC2012_val_00038519.JPEG,78
datasets/imagenet/val/n02236044/ILSVRC2012_val_00004091.JPEG,46
datasets/imagenet/val/n02236044/ILSVRC2012_val_00010653.JPEG,943
datasets/imagenet/val/n02236044/ILSVRC2012_val_00016634.JPEG,89
datasets/imagenet/val/n02236044/ILSVRC2012_val_00020360.JPEG,315
datasets/imagenet/val/n02236044/ILSVRC2012_val_00021366.JPEG,991
datasets/imagenet/val/n02236044/ILSVRC2012_val_00023826.JPEG,119
datasets/imagenet/val/n02236044/ILSVRC2012_val_00035261.JPEG,312
datasets/imagenet/val/n02236044/ILSVRC2012_val_00037773.JPEG,315
datasets/imagenet/val/n02236044/ILSVRC2012_val_00041766.JPEG,315
datasets/imagenet/val/n02256656/ILSVRC2012_val_00045569.JPEG,308
datasets/imagenet/val/n02259212/ILSVRC2012_val_00044153.JPEG,31
datasets/imagenet/val/n02264363/ILSVRC2012_val_00012045.JPEG,308
datasets/imagenet/val/n02264363/ILSVRC2012_val_00025589.JPEG,318
datasets/imagenet/val/n02264363/ILSVRC2012_val_00027803.JPEG,314
datasets/imagenet/val/n02264363/ILSVRC2012_val_00040239.JPEG,317
datasets/imagenet/val/n02268853/ILSVRC2012_val_00004260.JPEG,320
datasets/imagenet/val/n02268853/ILSVRC2012_val_00026913.JPEG,320
datasets/imagenet/val/n02268853/ILSVRC2012_val_00049442.JPEG,319
datasets/imagenet/val/n02277742/ILSVRC2012_val_00036926.JPEG,945
datasets/imagenet/val/n02279972/ILSVRC2012_val_00023084.JPEG,46
datasets/imagenet/val/n02279972/ILSVRC2012_val_00046963.JPEG,998
datasets/imagenet/val/n02280649/ILSVRC2012_val_00017342.JPEG,315
datasets/imagenet/val/n02281787/ILSVRC2012_val_00020376.JPEG,326
datasets/imagenet/val/n02317335/ILSVRC2012_val_00004153.JPEG,929
datasets/imagenet/val/n02317335/ILSVRC2012_val_00045998.JPEG,50
datasets/imagenet/val/n02319095/ILSVRC2012_val_00042173.JPEG,76
datasets/imagenet/val/n02319095/ILSVRC2012_val_00047278.JPEG,109
datasets/imagenet/val/n02319095/ILSVRC2012_val_00047776.JPEG,76
datasets/imagenet/val/n02321529/ILSVRC2012_val_00007344.JPEG,388
datasets/imagenet/val/n02321529/ILSVRC2012_val_00016075.JPEG,836
datasets/imagenet/val/n02321529/ILSVRC2012_val_00030847.JPEG,124
datasets/imagenet/val/n02321529/ILSVRC2012_val_00046049.JPEG,26
datasets/imagenet/val/n02325366/ILSVRC2012_val_00004300.JPEG,725
datasets/imagenet/val/n02326432/ILSVRC2012_val_00015113.JPEG,331
datasets/imagenet/val/n02346627/ILSVRC2012_val_00013237.JPEG,435
datasets/imagenet/val/n02356798/ILSVRC2012_val_00006392.JPEG,298
datasets/imagenet/val/n02356798/ILSVRC2012_val_00007457.JPEG,335
datasets/imagenet/val/n02356798/ILSVRC2012_val_00016105.JPEG,335
datasets/imagenet/val/n02356798/ILSVRC2012_val_00029719.JPEG,359
datasets/imagenet/val/n02356798/ILSVRC2012_val_00030458.JPEG,36
datasets/imagenet/val/n02361337/ILSVRC2012_val_00007212.JPEG,336
datasets/imagenet/val/n02363005/ILSVRC2012_val_00004479.JPEG,342
datasets/imagenet/val/n02363005/ILSVRC2012_val_00012580.JPEG,337
datasets/imagenet/val/n02364673/ILSVRC2012_val_00003035.JPEG,239
datasets/imagenet/val/n02364673/ILSVRC2012_val_00045507.JPEG,338
datasets/imagenet/val/n02364673/ILSVRC2012_val_00046562.JPEG,338
datasets/imagenet/val/n02389026/ILSVRC2012_val_00029378.JPEG,603
datasets/imagenet/val/n02389026/ILSVRC2012_val_00048225.JPEG,866
datasets/imagenet/val/n02391049/ILSVRC2012_val_00025344.JPEG,825
datasets/imagenet/val/n02395406/ILSVRC2012_val_00008257.JPEG,342
datasets/imagenet/val/n02395406/ILSVRC2012_val_00021327.JPEG,342
datasets/imagenet/val/n02395406/ILSVRC2012_val_00029653.JPEG,805
datasets/imagenet/val/n02396427/ILSVRC2012_val_00028931.JPEG,341
datasets/imagenet/val/n02396427/ILSVRC2012_val_00038735.JPEG,341
datasets/imagenet/val/n02397096/ILSVRC2012_val_00033386.JPEG,106
datasets/imagenet/val/n02397096/ILSVRC2012_val_00046916.JPEG,343
datasets/imagenet/val/n02398521/ILSVRC2012_val_00010123.JPEG,50
datasets/imagenet/val/n02398521/ILSVRC2012_val_00014656.JPEG,344
datasets/imagenet/val/n02398521/ILSVRC2012_val_00035386.JPEG,346
datasets/imagenet/val/n02403003/ILSVRC2012_val_00018643.JPEG,101
datasets/imagenet/val/n02403003/ILSVRC2012_val_00025775.JPEG,348
datasets/imagenet/val/n02403003/ILSVRC2012_val_00035962.JPEG,690
datasets/imagenet/val/n02403003/ILSVRC2012_val_00038349.JPEG,345
datasets/imagenet/val/n02403003/ILSVRC2012_val_00039271.JPEG,346
datasets/imagenet/val/n02408429/ILSVRC2012_val_00000456.JPEG,649
datasets/imagenet/val/n02408429/ILSVRC2012_val_00020008.JPEG,342
datasets/imagenet/val/n02408429/ILSVRC2012_val_00021810.JPEG,343
datasets/imagenet/val/n02408429/ILSVRC2012_val_00040331.JPEG,349
datasets/imagenet/val/n02408429/ILSVRC2012_val_00040531.JPEG,343
datasets/imagenet/val/n02408429/ILSVRC2012_val_00042379.JPEG,33
datasets/imagenet/val/n02410509/ILSVRC2012_val_00033952.JPEG,799
datasets/imagenet/val/n02410509/ILSVRC2012_val_00035245.JPEG,958
datasets/imagenet/val/n02410509/ILSVRC2012_val_00039568.JPEG,199
datasets/imagenet/val/n02412080/ILSVRC2012_val_00035372.JPEG,958
datasets/imagenet/val/n02412080/ILSVRC2012_val_00041048.JPEG,850
datasets/imagenet/val/n02415577/ILSVRC2012_val_00000246.JPEG,348
datasets/imagenet/val/n02415577/ILSVRC2012_val_00004840.JPEG,348
datasets/imagenet/val/n02415577/ILSVRC2012_val_00009728.JPEG,348
datasets/imagenet/val/n02415577/ILSVRC2012_val_00013120.JPEG,348
datasets/imagenet/val/n02415577/ILSVRC2012_val_00017917.JPEG,348
datasets/imagenet/val/n02415577/ILSVRC2012_val_00019344.JPEG,348
datasets/imagenet/val/n02415577/ILSVRC2012_val_00020934.JPEG,970
datasets/imagenet/val/n02415577/ILSVRC2012_val_00041263.JPEG,348
datasets/imagenet/val/n02415577/ILSVRC2012_val_00042432.JPEG,348
datasets/imagenet/val/n02417914/ILSVRC2012_val_00042511.JPEG,343
datasets/imagenet/val/n02422699/ILSVRC2012_val_00016293.JPEG,298
datasets/imagenet/val/n02422699/ILSVRC2012_val_00025116.JPEG,425
datasets/imagenet/val/n02422699/ILSVRC2012_val_00027012.JPEG,350
datasets/imagenet/val/n02422699/ILSVRC2012_val_00027136.JPEG,353
datasets/imagenet/val/n02422699/ILSVRC2012_val_00034071.JPEG,353
datasets/imagenet/val/n02422699/ILSVRC2012_val_00043784.JPEG,352
datasets/imagenet/val/n02423022/ILSVRC2012_val_00023976.JPEG,350
datasets/imagenet/val/n02423022/ILSVRC2012_val_00031339.JPEG,353
datasets/imagenet/val/n02423022/ILSVRC2012_val_00035559.JPEG,825
datasets/imagenet/val/n02423022/ILSVRC2012_val_00048342.JPEG,355
datasets/imagenet/val/n02437312/ILSVRC2012_val_00013553.JPEG,385
datasets/imagenet/val/n02437312/ILSVRC2012_val_00022162.JPEG,9
datasets/imagenet/val/n02437312/ILSVRC2012_val_00030464.JPEG,347
datasets/imagenet/val/n02437312/ILSVRC2012_val_00042231.JPEG,345
datasets/imagenet/val/n02437616/ILSVRC2012_val_00005960.JPEG,267
datasets/imagenet/val/n02437616/ILSVRC2012_val_00009719.JPEG,206
datasets/imagenet/val/n02437616/ILSVRC2012_val_00026173.JPEG,371
datasets/imagenet/val/n02437616/ILSVRC2012_val_00045049.JPEG,212
datasets/imagenet/val/n02441942/ILSVRC2012_val_00029560.JPEG,357
datasets/imagenet/val/n02441942/ILSVRC2012_val_00031587.JPEG,360
datasets/imagenet/val/n02441942/ILSVRC2012_val_00042140.JPEG,357
datasets/imagenet/val/n02442845/ILSVRC2012_val_00022236.JPEG,338
datasets/imagenet/val/n02442845/ILSVRC2012_val_00025532.JPEG,363
datasets/imagenet/val/n02442845/ILSVRC2012_val_00026106.JPEG,366
datasets/imagenet/val/n02442845/ILSVRC2012_val_00040698.JPEG,37
datasets/imagenet/val/n02442845/ILSVRC2012_val_00049780.JPEG,975
datasets/imagenet/val/n02443484/ILSVRC2012_val_00001791.JPEG,358
datasets/imagenet/val/n02443484/ILSVRC2012_val_00012000.JPEG,338
datasets/imagenet/val/n02443484/ILSVRC2012_val_00012685.JPEG,359
datasets/imagenet/val/n02443484/ILSVRC2012_val_00014852.JPEG,761
datasets/imagenet/val/n02443484/ILSVRC2012_val_00017666.JPEG,356
datasets/imagenet/val/n02443484/ILSVRC2012_val_00040766.JPEG,358
datasets/imagenet/val/n02443484/ILSVRC2012_val_00040895.JPEG,229
datasets/imagenet/val/n02444819/ILSVRC2012_val_00007443.JPEG,150
datasets/imagenet/val/n02444819/ILSVRC2012_val_00016665.JPEG,979
